message_id,source_row_index,true_satellite,claimed_satellite,rf_predicted_sat,rf_confidence,rf_matches_claim,openset_score,model_name,feature_set,n_features,split_type,test_fraction,random_seed,rf_n_estimators,rf_scaled,rf_test_accuracy
670,4361,85,85,51,0.235,False,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
671,2442,109,109,51,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
672,3852,85,85,109,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
673,4083,51,51,85,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
674,4562,87,87,92,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
675,4378,85,85,87,0.235,False,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
676,2719,85,85,85,0.27,True,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
677,2730,85,85,87,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
678,3765,109,109,92,0.31,False,0.31,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
679,11,85,85,51,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
680,2407,109,109,87,0.39,False,0.39,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
681,3276,92,92,51,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
682,1482,109,109,85,0.295,False,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
683,2598,109,109,85,0.37,False,0.37,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
684,212,51,51,92,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
685,3037,92,92,87,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
686,5812,92,92,51,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
687,4273,109,109,87,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
688,4488,85,85,92,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
689,4584,87,87,92,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
690,2867,85,85,87,0.33,False,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
691,2283,109,109,87,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
692,2681,109,109,92,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
693,4243,109,109,92,0.225,False,0.225,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
694,2352,51,51,51,0.475,True,0.475,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
695,1635,85,85,87,0.325,False,0.325,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
696,1164,51,51,109,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
697,5092,109,109,92,0.31,False,0.31,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
698,1926,92,92,51,0.23,False,0.23,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
699,3104,92,92,92,0.435,True,0.435,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
700,2501,109,109,85,0.41,False,0.41,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
701,2370,51,51,92,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
702,2537,109,109,109,0.305,True,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
703,6061,51,51,85,0.24,False,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
704,157,92,92,92,0.255,True,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
705,2149,51,51,92,0.355,False,0.355,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
706,1528,85,85,87,0.295,False,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
707,4381,85,85,109,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
708,5285,85,85,87,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
709,3283,92,92,109,0.225,False,0.225,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
710,4625,87,87,85,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
711,1688,87,87,87,0.295,True,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
712,1829,87,87,85,0.45,False,0.45,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
713,5571,87,87,87,0.26,True,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
714,2480,109,109,85,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
715,2360,51,51,51,0.39,True,0.39,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
716,54,85,85,92,0.325,False,0.325,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
717,132,92,92,92,0.435,True,0.435,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
718,650,87,87,85,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
719,2947,87,87,51,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
720,177,51,51,87,0.24,False,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
721,2854,85,85,87,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
722,4701,92,92,85,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
723,3023,87,87,51,0.24,False,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
724,6088,51,51,85,0.32,False,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
725,491,85,85,92,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
726,5272,85,85,109,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
727,6031,51,51,51,0.24,True,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
728,4493,87,87,109,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
729,3269,92,92,109,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
730,5355,85,85,87,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
731,1133,51,51,87,0.4,False,0.4,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
732,1983,92,92,109,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
733,5872,92,92,87,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
734,1178,51,51,87,0.54,False,0.54,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
735,5979,92,92,92,0.235,True,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
736,4366,85,85,87,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
737,4706,92,92,85,0.345,False,0.345,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
738,5074,109,109,109,0.365,True,0.365,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
739,74,87,87,85,0.235,False,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
740,4927,51,51,92,0.32,False,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
741,5494,87,87,87,0.28,True,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
742,2374,51,51,87,0.235,False,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
743,122,92,92,85,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
744,6017,51,51,85,0.32,False,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
745,955,92,92,109,0.3,False,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
746,5488,87,87,87,0.25,True,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
747,419,109,109,85,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
748,3743,109,109,87,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
749,6133,51,51,87,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
750,2553,109,109,51,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
751,4262,109,109,109,0.385,True,0.385,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
752,3184,92,92,109,0.325,False,0.325,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
753,4347,109,109,92,0.315,False,0.315,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
754,2426,109,109,109,0.285,True,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
755,26,85,85,51,0.31,False,0.31,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
756,1757,87,87,85,0.355,False,0.355,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
757,2992,87,87,87,0.275,True,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
758,1082,51,51,92,0.315,False,0.315,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
759,1358,109,109,109,0.395,True,0.395,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
760,2516,109,109,109,0.32,True,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
761,6060,51,51,87,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
762,4785,51,51,92,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
763,3291,92,92,51,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
764,2100,92,92,92,0.25,True,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
765,6039,51,51,109,0.235,False,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
766,1988,92,92,109,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
767,4818,92,92,109,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
768,4960,51,51,92,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
769,3702,109,109,85,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
770,4444,85,85,85,0.23,True,0.23,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
771,6079,51,51,87,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
772,5073,109,109,109,0.24,True,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
773,4153,92,92,85,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
774,797,87,87,85,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
775,5940,51,51,85,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
776,5455,87,87,87,0.3,True,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
777,2581,109,109,87,0.34,False,0.34,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
778,1928,87,87,92,0.36,False,0.36,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
779,681,87,87,85,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
780,710,87,87,85,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
781,3538,51,51,87,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
782,3582,51,51,51,0.275,True,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
783,1008,92,92,85,0.345,False,0.345,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
784,1139,51,51,51,0.32,True,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
785,5931,92,92,85,0.39,False,0.39,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
786,933,92,92,92,0.3,True,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
787,93,87,87,85,0.225,False,0.225,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
788,2646,109,109,51,0.295,False,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
789,1886,87,87,109,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
790,4245,109,109,109,0.235,True,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
791,1565,85,85,87,0.325,False,0.325,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
792,1010,92,92,85,0.33,False,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
793,1173,51,51,87,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
794,2873,85,85,87,0.345,False,0.345,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
795,1779,87,87,85,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
796,5538,87,87,85,0.345,False,0.345,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
797,5790,92,92,51,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
798,3273,92,92,51,0.33,False,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
799,2321,87,87,109,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
800,5719,87,87,85,0.34,False,0.34,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
801,5179,85,85,109,0.39,False,0.39,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
802,5883,92,92,85,0.49,False,0.49,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
803,3045,87,87,109,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
804,766,87,87,51,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
805,4822,92,92,51,0.41,False,0.41,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
806,1091,51,51,85,0.425,False,0.425,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
807,3854,85,85,51,0.4,False,0.4,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
808,5731,87,87,85,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
809,2774,85,85,109,0.37,False,0.37,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
810,3375,92,92,85,0.335,False,0.335,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
811,2840,85,85,85,0.36,True,0.36,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
812,1919,92,92,92,0.365,True,0.365,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
813,1532,85,85,85,0.27,True,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
814,3980,87,87,109,0.425,False,0.425,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
815,3860,85,85,51,0.39,False,0.39,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
816,4341,109,109,87,0.335,False,0.335,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
817,2542,109,109,85,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
818,246,109,109,109,0.35,True,0.35,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
819,1253,109,109,51,0.355,False,0.355,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
820,2577,109,109,109,0.35,True,0.35,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
821,5887,92,92,87,0.32,False,0.32,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
822,3297,92,92,85,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
823,3165,92,92,109,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
824,2994,87,87,51,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
825,4270,109,109,51,0.33,False,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
826,4244,109,109,109,0.305,True,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
827,3579,51,51,109,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
828,6101,51,51,51,0.22,True,0.22,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
829,3625,51,51,85,0.295,False,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
830,531,85,85,109,0.265,False,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
831,2862,85,85,85,0.335,True,0.335,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
832,6052,51,51,51,0.345,True,0.345,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
833,994,51,51,87,0.24,False,0.24,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
834,1834,87,87,85,0.3,False,0.3,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
835,5941,51,51,85,0.365,False,0.365,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
836,4878,51,51,92,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
837,2658,109,109,92,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
838,795,87,87,92,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
839,686,87,87,51,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
840,3653,109,109,87,0.31,False,0.31,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
841,2833,85,85,92,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
842,2558,109,109,92,0.355,False,0.355,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
843,4232,51,51,51,0.235,True,0.235,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
844,5575,87,87,51,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
845,3054,87,87,87,0.29,True,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
846,1992,92,92,109,0.43,False,0.43,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
847,1065,92,92,85,0.23,False,0.23,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
848,5242,85,85,92,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
849,1060,51,51,87,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
850,4753,92,92,92,0.225,True,0.225,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
851,5089,109,109,109,0.35,True,0.35,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
852,597,87,87,85,0.43,False,0.43,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
853,5565,87,87,87,0.33,True,0.33,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
854,931,51,51,51,0.26,True,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
855,5298,85,85,85,0.25,True,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
856,4970,51,51,92,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
857,1636,85,85,51,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
858,5059,109,109,109,0.375,True,0.375,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
859,2934,87,87,92,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
860,3221,92,92,87,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
861,2769,85,85,51,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
862,1208,51,51,87,0.255,False,0.255,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
863,2953,87,87,87,0.315,True,0.315,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
864,3848,85,85,92,0.395,False,0.395,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
865,3983,87,87,85,0.305,False,0.305,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
866,2477,109,109,85,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
867,3228,92,92,109,0.295,False,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
868,3214,92,92,85,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
869,1234,109,109,109,0.25,True,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
870,4204,51,51,109,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
871,413,85,85,85,0.335,True,0.335,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
872,458,85,85,85,0.345,True,0.345,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
873,3370,51,51,92,0.435,False,0.435,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
874,3887,85,85,87,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
875,3621,51,51,109,0.275,False,0.275,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
876,1764,87,87,109,0.285,False,0.285,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
877,5380,85,85,92,0.25,False,0.25,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
878,5865,92,92,51,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
879,3519,51,51,51,0.265,True,0.265,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
880,3069,87,87,51,0.27,False,0.27,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
881,3401,92,92,87,0.315,False,0.315,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
882,4780,92,92,85,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
883,3950,87,87,92,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
884,3782,109,109,51,0.28,False,0.28,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
885,3398,51,51,92,0.245,False,0.245,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
886,3717,109,109,85,0.335,False,0.335,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
887,699,87,87,51,0.415,False,0.415,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
888,4289,109,109,87,0.295,False,0.295,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
889,1401,109,109,87,0.41,False,0.41,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
890,4086,51,51,92,0.29,False,0.29,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
891,1938,92,92,87,0.26,False,0.26,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
892,4795,51,51,85,0.225,False,0.225,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
893,3795,109,109,85,0.405,False,0.405,random_forest,v1_handcrafted_28,28,stratified_80_20,0.2,42,200,False,0.244931
